274198667555127296,nemanja_dukic,"@Evan_Szakos: Skipping my only class today to play FIFA #yolo”"
274198656406659072,xx_karolina,"I just bought my first christmas card:) #YOLO"
274198618364334080,GabO_2O,"Que alguien me explique si existe una mejor manera de empezar las vacaciones. #nice #YOLO"
274198616917286912,Jo_X_Lewis,"My day has officially been cheered right up @Boylie_piper Dublin is booked and we are on it!!!! :) #yolo #livingthedream"
274198594150608896,natsnicole01,"Le acabo de tumbar un chicle a la maestra :O #MeSientoMala #YOLO.."
274198529977749506,Teen_ldle,"Me encanta cuando mi hermano viene a casa con olor a posho #porro #hermano #yolo"
274198526483902464,j4gktothefuture,"#yolo"
274198517709426688,Rhinoserous31,"Tweetin while pooping at school #YOLO"
274198509736050688,RhiannonLauraC,"thought it was funny:) #yolo #ew #zombie #like4like #follow #follow4follow #like #instalike #hehehehe #forth http://t.co/3WpiC56y"
274198504971317249,OliviaSmith1996,"bradwilkins #picoftheday #girl #music #sway #yolo #dance #likeforlike #follow #tags #shoutout #instaboy #lo http://t.co/HWJn6JTs"
274198479599984640,ollbing,"RT @medicluke: @ollbing go for it #yolo"
274198472285097986,ILOVELIFECOM,"@katyperry OMG I'll listen to E.T. till I die #yolo"
274198469588176896,Ross_Da_BossUhh,"RT @ZeroOption369: @Ross_Da_BossUhh #yolo http://t.co/naXhehZj"
274198463930056706,RonaldRguez,"#YOLO"
274198438894264320,mereltax,"Live my life #YOLO"
274198418124058624,1ovesummer,"not got any badges on edmodo because i'm rebel #yolo"
274198416832200704,bjcarlin923,"@bollendorf Brit that's not enough for a yolo. Now if you said refuse to wear pants at all. Now that is worthy of a #yolo"
274198410918240256,christiannevds,"aaaah! yeah! lekker HE-LE-MAAL klaar met huiswerk!!  #hyper #YOLO"
274198401900482560,medicluke,"@ollbing go for it #yolo"
274198400998731776,alysteps05,"i WILL go to tomorrowland before i die! <3 #bucketlist #amazing #yolo"
274198394925367299,Stolba,"Totally laying on my bed backwards. Whatever. #yolo #winning #otherstupidhashtags http://t.co/iGWh5I6h"
274198357868703745,jennjud20,"Yes I'm wearing slippers to class. No I do not care that I look like an idiot #yolo"
274198346825084928,Coop_Lariv1,"I'm not wearing shoes right now cause #yolo"
274198341674483712,Dany_Jarvis,"The seniors in this class are seriously considering getting drunk before graduation LOL #yolo"
274198334200238082,Alyssa_Bubble27,"@rachaellawww hahaha bro if we still know each other by then I think we should rent a flat together with no beds #YOLO"
274198321441157120,vivalacristy,"RT @marielle_annb: I'm all about that sassy realness today. #swag #life #lemons #real #YOLO"
274198319071383554,jacobkalin,"Going to eat an apple. #YOLO"
274198308086497281,lolloanderssons,"RT @westlingrobin: @lolloanderssons tvingar med mig till donken när jag verkligen inte har råd... Fitt arsle #yolo"
274198299274268675,MichelleArcos,"Acabo de tener una mega skypeada muda. #calculusclass #YOLO"
274198287546974208,xo_till_im_gone,"Miss My Baby </3 :'(  #tbt #yolo #littleangel #brat #cuddlebuddyy #he #was #always #uptonogood #mybadboy #lo http://t.co/SeQYd3U3"
274198276302049281,yhurmom,"It's like it happened on purpose :( lmao. #lessonlearned #dontlookugly #blah #ohwell #yolo"
274198238482034688,AshleighBarclay,"@wachelanderson you know you want to come party with barcs in carlisle town on saturday!!! #comeonnnn #YOLO"
274198232140247040,rosycrandles,"@christiejackk I drank when I was on them when I was on crutches #yolo"
274198197495267328,TattdGoonMorris,"RT @Trey_Mf_Money: Put tha banger to batman face #YoLo"
274198170693664768,meelisas,"@reebeckas hahahaha bäst ser det framför mig när du gör det hahahaha 😂 typ #yolo lix hahaha"
274198126846410753,Satikin_,"Haciendo Matrícula #YOLO ☝"
274198070953132032,JessieMc2,"@brennabeau @thecassiebear13 #Yolo"
274198068319092737,LexiSanMar,"Don't be afraid of change! Treat change as an opportunity, An opportunity to better yourself & ur life #YOLO #takeachance #austin"
274198045053308928,BettyCookee,"@ameliaistyping im going to get something pierced this weekend #yolo"
274198037490970624,hollyk_trainor,"@PaddyManderson Actually just laughed out loud #YOLO"
274198019795206145,alex_ransom,"Today I've decided that shoes are optional #yolo"
274197979991248896,SM3LLYC4T,"Fried chicken 2 days in a row. Oh well. #yolo #swag hahaha fuck no"
274197965122437120,Yellie_Bellie,"You only Live ONCE so Do What Every You Like ....#Yolo"
274197960240295938,LOLDestiny,"@iam_travtrav #YOLO"
274197909795397632,WeezyF_Jr,"I'm gonna be what I wanna be #YOLO"
274197906238631937,chuz989,"Escribiéndole un correo al director de la facultad porque #YOLO."
274197906037293056,superbusername,"I loathe exams entirely bacause swag #yolo"
274197905735311361,Larstorek,"trenger en pause, drar på kino i kveld. #yolo liksom."
274197891080404992,kid_anzio,"Lol I wanna go Christmas caroling this year... #yolo"
274197891000721408,Sarah_Hamill,"#beerhats #yolo http://t.co/z5XZd4TJ"
274197875553103872,BellerTheYeller,"I'm so tired I fell asleep in civics #yolo"
274197858230628352,marielnetzer,"Lifting a little kid up by his ears...#YOLO"
274197848176852993,MsAdrics,"este sabado ha de ser todo un alboroto en el estadio pero que ch&@$ #YOLO #BarcelonaCampeon2012"
274197824227393536,AdzyBurfo,"@__AoifeLyons I had one due today worth 40%... Haven't started. #YOLO hitting the town hard tonight!"
274197798889607168,prezziepearl23,"@1st_Em_jay phAnQ bOo ☺ #YOLO"
274197793864822784,SamuelsonAlexa,"Fuck you guy #YOLO"
274197781202219009,D_J_Willo,"RT @SyWilliamsLO: @D_J_Willo. Please RT for @martnhouseCH and @YoloHarrogate. Raising money for this amazing Cause starting today #YOLO"
274197774214524928,wearemadnet,"ja goddag torsdag aften #yolo http://t.co/tIA7AzyP"
274197732539895808,Stire_14,"@LyFriesen You'll die as beer league legend tho, #sheens #yolo"
274197728186232832,Evanvick,"@NoNarkHere: Man nothing like taking shots of heroin! RT if you sell drugs.” @vanvick95 #yolo #crime"
274197719705346049,yeahitsmegan_,"When you feel the need to sing sad songs at the top of your voice because #YOLO."
274197709165043712,She_Is_FeR,"RT @RobertQD: ""@She_Is_FeR: ¿Que se hace en estos casos?"" Dices equiz somos chavos #YOLO"
274197706350665728,steezefries,"RT @dayeDolo: #YOLO http://t.co/wFQGZwPJ"
274197706015121408,Padjii,"I realise that was good and mean of me @Clara_Hun but that's life and everyone knows that #YOLO"
274197694803750912,TiyanaM19,"I tried my hardest to go to every class this week... But I failed. Last class, only half way through. #yolo aha"
274197693981683712,bollendorf,"Refuse to wear jeans anymore #yolo"
274197684016013312,OliviaSmith1996,"Textiles @chloeprosserxx @larmannn #picoftheday #girl #music #sway #yolo #dance #likeforlike #follow #t http://t.co/GWelaJxa"
274197672590725122,LacyMacy_,"I'm about to gorge myself in an abundance of sweet, sweet sugariness! #YOLO"
274197669226872833,CMcCarthyyy,"RT @Roji_Brownbear: @CMcCarthyyy we have great taste what can we say #YOLO #collegelife"
274197665087111168,Schmilerz,"Getting so judged for my million huge bags of @RootsCanada  right now #yolo"
274197664801890304,rebeccaaaaaax,"RT @Tweet_Funnys: Just punched Cindy Lou Who in the face. #YOLO"
274197658317508609,Boozca,"#PROMOTION for everyoneOur 1st Promotion is here!Win an #iPadMini http://t.co/0zdWRwzzhttp://t.co/YYaZdZCR #RETWEET #RT #YOLO #FB"
274197643599699968,amiracle__,"RT @I_AM_Suhr: Haven't been to skewl all week #YOLO"
274197626306588672,danireijers,"@dewyreijers: Chillings zetten op de bank met @danireijers” #yolo"
274197605288923137,MiZZ_SuPaTHiCK_,"RT @LainMichelle_: I wish i could tell yu that i gave a fuck, But i cant. #Yolo bioottccchhh. ;)"
274197597068070912,jackielabno,"@MegannnMariee32 BIG!! #yolo"
274197596082409472,laurenprovan,"RT @Tweet_Funnys: Just punched Cindy Lou Who in the face. #YOLO"
274197595251961856,liridonz33,"#Albanian #Albania #yolo #swag http://t.co/mutGTvZl"
274197594438266881,im_brock_obama,"Go ahead n tell that side chick u love her today! U might as well cause the world finna end in a few weeks! #YOLO"
274197589010817025,ThijsKlopper,"""Always be yourself, unless you can be a unicorn. Then be unicorn."" #yolo"
274197582908116992,I_AM_Suhr,"Haven't been to skewl all week #YOLO"
274197575337394177,Doggyswim,"I swear someone is saying #yolo and #swag just to piss people off lol"
274197568282566657,Werec4t_,"RT @kroelbaar #gay #porn #lol #swag #yolo"
274197566831349760,HATEMAIL2013,"RT @Gcurrencyent: #WARNING #KING #PRINCE #QUEEN #PRINCESS #FAKE #YOGA #YOLO #IDGAF #TAF #MAROBOYZ #STEPUP #BITCHES #BROKEASS #PASS http://t.co/bEWn57ZZ #BYE"
274197548460277760,Emperor_Zhi,"RT @Green2Stoned: getting a bone & some LQ tomorrow .. *shrugs* #YOLO"
274197531746004992,JackyDoubleU,"Sorry projectteam, maar ik stop met ons project ""Winterfair Emmen 2012"", want de wereld is al vergaan op 22 & 23 december. #yolo"
274197526595379200,Crstysasa,"RT @open2erick: Hoy fe día de decir YOLO porque #YOLO"
274197505913278465,dayeDolo,"#YOLO http://t.co/wFQGZwPJ"
274197432592633856,AliceSBennett,"#THUGLIFE #YOLO #dont #give #a #fuck #FUCKYOU"
274197425130991616,Boozca,"#FollowUs if you love the following & are a #Fan #TheVoice#TheXFactor#AI#Revolution#NBA #NFL#EDM #YOLO #TFB #Cheer#DCC#FB"
274197409834348544,JanaKnauf,"#love #it #oldbutgold #summer #miss #u #flower #dress *-* #yeah #yolo http://t.co/Q8lFcJ8r"
274197403714875392,MTPorterz,"Urban Dictionary Game at lunch! #Yolo."
274197397901549569,nathannbrownn,"Dont advise going out on school nights its not big and not clever! Im no role model let work down and most importantly let myself down #yolo"
274197395967979521,GracieSinisalo,"HB SHOUTOUT TO MY GURL @emilywangen !! #yolo 😜🎉🎁"
274197394206375936,_meganxyoung,"Me, n Tom are so mature kayaking through the flood, only way to get around work now.. Literally #yolo"
274197394177003520,ShaunBell95,"@LiamJClifford i remeber when i was this cold once, i was fucking a penguin in antartica #YOLO"
274197394051186688,Micky_Molloy,"Hey I'm Michael and I smelly really bad and my sisters amazing #revenge #yolo"
274197379253678080,aweezymilla,"@court__88 #yolo lol. Actually I think I'm coming home sometime tomorrow anyway haha."
274197374946119680,woofkiely,"Napping in @kelly_annnn's bed. #yolo"
274197362216411136,aguichieuse,"RT @LoveYouMeanIt: ""When you say #YOLO it makes me want you to live less than once..."" - @WhitneyCummings #LYMI"
274197361335603202,ihearamelody,"X FACTOR & DEMI RANT. http://t.co/zjVoXzTf. #YOLO.."
274197342717104128,radalias,"Got my hair cut on the spur of the moment, #YOLO"
274197330838835201,ForeverLhove,"JerzeyLove Take You Home http://t.co/fu9RAcrq #Workout #Fast #LAWLESS #yolo #LEISHTHOUGHTS #400dat #Excitement #Adventure #Explore #Progress"
274197328431284224,SShubrah,"@Harry_Jerry Ask people if they wanna see magic and then disappear an come back with some Chicken!! #YOLO"
274197322538307584,yasmincalderonc,"Pues yo aqui cantando canciones de preescolar porque hoy es mi examen de cantos&juegos #NERVIOUS #TEACHERMODE #YOLO"
274197299129901056,HolllaItsKWilli,"Killing the end of my battery with snap chat. #hokay #yolo"
274197273435570177,MUSICNEWS559,"RT @Gcurrencyent: #WARNING #KING #PRINCE #QUEEN #PRINCESS #FAKE #YOGA #YOLO #IDGAF #TAF #MAROBOYZ #STEPUP #BITCHES #BROKEASS #PASS http://t.co/bEWn57ZZ #BYE"
274197228120322048,iggleskatie,"Listening to HIGH SCHOOL MUSICAL! #YOLO"
274197207266246656,RepOfConor,"RT @niamh_mcgahon: @OrlaghMcNicholl @Shannon_Mullan caragh has persuaded me to go out tonight!! #BOT #YOLO"
274197188387684353,kourt_cobain,"@hereswenwen no idea lost ma sheet #yolo"
274197162089402370,EliseeRose,"RT @YardHype: The Concept of #YOLO isn't to go smoke, drink and make a fool of yourself.....It's to go out and do something with your life that MATTERS"
274197160105476098,sacred_n00b,"Sorry @Sophia8123 i just think its stupid to put @reemreynolds in every tweet...#YOLOOne A*, two C's and the rest A's.#Geek"
274197148998963200,alexishshsh,"My inspurashuns r 1D, Conor maynard, little mix, Justin bieber and selena Gomez xD!!!Xxxx<3 luv em #yolo"
274197135388459008,marcussavage,"Decided to watch Justin Biebers film, never say never, cause #yolo"
274197091989983232,itslagityall,"Super models in action #sickcunts #fuarrkkk #young #wild #free #yolo #wet #bromance #allhomo http://t.co/L8miTRRD"
274197091071426560,_angie934,"Que cool que los de la UVM ya no tienen clases #AhPeroQueriasElVillaAngie #YOLO"
274197063221256192,DIMESANDJOKES,"RT @Gcurrencyent: #WARNING #KING #PRINCE #QUEEN #PRINCESS #FAKE #YOGA #YOLO #IDGAF #TAF #MAROBOYZ #STEPUP #BITCHES #BROKEASS #PASS http://t.co/bEWn57ZZ #BYE"
274197005599899649,darrelsuarez,"just juan more hour until lunch #yasssss #starving #yolo"
274197004626837504,She_Is_FeR,"@RobertQD jajaja tienes razón! #YOLO jajajaja"
274196984901021696,charlie_nelson7,"RT @Daisykiely: I'm a cunt #yolo"
274196975291887616,juliehawk,"RT @LoveYouMeanIt: ""When you say #YOLO it makes me want you to live less than once..."" - @WhitneyCummings #LYMI"
274196973752573952,BlvckRanger,"RT @J2Nonchalant: #Yolo RT @BlvckRanger: The honey badger entering the draft? Thoughts on this...."
274196969445007361,ozeer,"This is how to be a creative genius #YOLO http://t.co/n94tBvYN"
274196959999430657,YardHype,"The Concept of #YOLO isn't to go smoke, drink and make a fool of yourself.....It's to go out and do something with your life that MATTERS"
274196952734920706,ashbug369,"@hampton0820 I totally said that...#momisalwaysright :)  O well!  #yolo"
274196951380148224,em_ill_ee,"Nothing like pouring scalding hot water all over our fingers. #YOLO"
274196931285245952,longmat3,"@GeorgeWheeler8 #yolo"
274196918249340928,Roji_Brownbear,"@CMcCarthyyy we have great taste what can we say #YOLO #collegelife"
274196902063517696,annie_york,"Yolo eating school lunch #yolo"
274196900687798272,A7x_foREVer13,"@sunayballier AHAHAHAH ALLAHIMM TENEKEYI GERI FIRLADDI ADAMAA AGAHAHHAHA #YOLO"
274196880051822592,Usmaan_Hussain,"#YOLO http://t.co/d2tIboQR"
274196852147113985,mostdopesid,"RT @Ross_Kauffman: I'm the type of cat to have the heat on with the windows open bumpin my nigger music cuz I'm cool and ignant! #Yolo"
274196836561080322,KINGBURKS86,"RT @Gcurrencyent: #WARNING #KING #PRINCE #QUEEN #PRINCESS #FAKE #YOGA #YOLO #IDGAF #TAF #MAROBOYZ #STEPUP #BITCHES #BROKEASS #PASS http://t.co/bEWn57ZZ #BYE"
274196812225728512,Nick_Ramirez11,"Phone on 3% just testin my 5 battery life #yolo haha"
274196779677929472,Tha_OneNine,"I find it stupid how people never have the balls to carry on till the end & miss out on money - they should go on a #yolo tip #DealOrNoDeal"
274196777782112257,sandspope,"@SabenaX there's always time at uni, you wanna meet ur best pal #YOLO"
274196774456025089,hardstylejochie,"#np.#yolo"
274196773092855808,thebellican,"One guitarist, two men dressed as Santa pretending to have sex. You only lichtenberg once #yolo #stayclassy"
274196766944022529,farmanimalsrock,"Just ate a cookie dough brownie for breakfast. #yolo #onlybecausetherewerenobreakfast #burritos"
274196760610611200,kristenzuleg17,"RT @hannahkrusinger: wearin jeans to gym with @kristenzuleg17 cuz we're badass & we dgaf #YOLO"
274196751584468992,oliwiaaaaaaaaa_,"@charlie_stanton #yolo"
274196747918663680,RexKing11,"YOLO#YOLO"
274196746932985856,HaylsBlayls,"RT @kayaknox: me and hayley are looking at funny tshirts #youdontgnomeme #yolo #youhadmeatbacon #shating #keepcalmandcarryonfishing #pumba #chickensisters"
274196745452388352,HannahHF5,"RT @brittanybing1: @hols_crooks I'll trash your house if I want to #yolo"
274196742424109057,mikeychekansky,"Definately getting a bottle. #yolo"
274196720206888961,WZRD_ZNO,"So my final presentation is due today and I haven't practiced. #YOLO"
274196719711944705,Ross_Kauffman,"I'm the type of cat to have the heat on with the windows open bumpin my nigger music cuz I'm cool and ignant! #Yolo"
274196696139972609,niamh_mcgahon,"@OrlaghMcNicholl @Shannon_Mullan caragh has persuaded me to go out tonight!! #BOT #YOLO"
274196674858061824,PaigeeGoringg,"RT @CoultasHarrison: My brother has been excluded for two days from school for stabbing his friend in the arm, #yolo"
274196660505149440,Jazz_ThatBitchh,"""@NoWorries_Juice: Gin an loud fa breakfast #Yolo"" a personal favorite of mine lol"
274196627286265856,ifti23,"@abiha_abedi  #yolo  #yolo  #yolo  #yolo  #yolo  #yolo  #yolo  #yolo"
274196608244146176,Jemmablack96,"@cassiemilliganx @ryanrobinson02 hahaha #yolo"
274196607589818370,princes_karabo,"#YOLO"
274196603491983361,_angie934,"Este día presiento que me reiré mucho por los tuits del Yisus #Pobrecito #PeroAceptasteElReto #YOLO #Hashtag"
274196601822650368,chemaaruiz,"Soy bien malota y me río super fuerte afuera del salón para q la doctora siga escuchando mi risa aunq me haya sacado porque #YOLO jajaja"
274196570977755136,SammyMiles17,"Wearing a tank top on byu campus. Because #YOLO"
274196555072929792,gavinndoherty,"RT @CoultasHarrison: My brother has been excluded for two days from school for stabbing his friend in the arm, #yolo"
274196554657710080,SophiePower92,"@chloepx11 #yolo http://t.co/W0TEFtgC"
274196514690183168,Nick81395,"Shopping with @allie_chan7 because #YOLO and no one else would."
274196514220429313,_botigerm,"RT @Popdust: You Only Celebrate #YOLO's 1st birthday once. http://t.co/mjHdMXbz"
274196485011288064,katrinalc,"Hey @eastoncunni75 !! We are up stairs! #yolo!"
274196457102389248,fgiorno8622,"RT @BriannaRaiche: I just took the biggest shit of my life #yolo"
274196449061896192,stephann_nnie,"helping emma break into her house #yolo"
274196444838232064,workinfor_aBenz,"""@mother_of_MEO: Cursed him out real bad few days ago REAL BAD..then just told I want sex from him"" o_O #YOLO"
274196439041716224,TommyTweedz,"YO CHECK DIS SHIT OUT WE MADE IT!! WSHH!!!WORLD STAR BABY!!http://t.co/2ONfFb1Q#WEED420 #WTB #MMG #YOLO #YMCMB #BMF #KUSH #GOODGOO"
274196423443087362,einstagram,"RT @itsbiancaaa17: #yolo #swag #swaggè #me #myself #asian #girl #selca #ig #igers #instagram #instamood #instadaily #instagood http://t.co/nfaCi0cI"
274196415717191680,BRY1_get_1Free,"#tbt #goingoff #Yolo http://t.co/xzE10WHL"
274196408301678593,EliseKubberd,"Pannekake date med @MARerIT ♥ #yolo http://t.co/Uuv5OYsv"
274196391935475712,miekielicious,"Avondeten met kruidnoten & popcorn #yolo @PascalFijan @robbertbergsen"
274196390886924288,ch3dza,"Bt I havnt been enjoying since my exams.... I need time out this weekend #YOLO"
274196390698180610,Marciia_1D,"Que  patán  resultaste ser pero realmente me viene valiendo  porque #YOLO"
274196378417262592,tristan__ali,"RT @ConCon_64: #5ThingsIFindAttractive Ghetto booty. #Yolo"
274196358443958272,BarberingChef,"Ain't nothing wrong with going against the grain, sometimes. Try something new! #yolo"
274196357424742400,itslagityall,"Late night skinny dipping #young #wild #free #yolo #wet #cold #fuarrkkk http://t.co/QkidKvOv"
274196323803222017,kylo_23,"Flirting skeeels<makin girls laugh skeeels lol but I still do both c; #YOLO"
274196315708194818,ItsSamLeigh,"@_JakeMatthews 0 on the back and sides get on the #SamLeighHype #Yolo"
274196314072428545,ztrummer,"@energy543 then stop acting like it is #yolo"
274196312558288896,taniacortezway,"@gnarlied is #yolo"
274196289539948544,JarrettAdamson,"Sub in LA! #yolo"
274196277695229952,octavia9154,"Following someone into a public bathroom then asking if they need help taking care of business...#YOLO"
274196265703710721,itsbiancaaa17,"#yolo #swag #swaggè #me #myself #asian #girl #selca #ig #igers #instagram #instamood #instadaily #instagood http://t.co/nfaCi0cI"
274196250126073856,looksagar,"OH YEAH ON THE SET OF #vendede DROPPIN' SUNDAY AT 12am #yolo http://t.co/BhwwZqZf"
274196244371476480,encis666,"@esesmutoms es iespējams piekāpšu , šo to jāsarunā ar tevi #YOLO"
274196219436355584,Evan_Szakos,"Skipping my only class today to play FIFA #yolo"
274196217603436547,fx9095,"Ran around the building and replaced all the posters with my own. Because I can. Heck yeah. #Yolo"
274196201568604161,BriannaRaiche,"I just took the biggest shit of my life #yolo"
274196187349917696,CUUUUUUZ,"RT @m_macro: #RejectedBondTitles You Only Live Once...the world just wasn't ready #YOLO"
274196174175612928,ShaniquaDeanneT,"@tessabell1996 yes think we've established this ahahaha #yolo #laughitout #chickentikka #nasty"
274196173391269888,MohawkThunder,"@TumaMasl @markdoucette2 @outdooredge spark it up then fuck it #yolo #2012isNear only 21days to live"
274196161873735682,TimSymon,"Sleep when you’re dead. #0400 #schoolies #yolo #swag"
274196151606075394,caya_x,"#yolo"
274196099743510529,J2Nonchalant,"#Yolo RT @BlvckRanger: The honey badger entering the draft? Thoughts on this...."
274196099621855233,avan_patel,"Tensed but i'd say #fuckit #YOLO #positive"
274196096752947202,tynighthawk65,"Idk how I'm feeling about it. #repierced #septum #swag #yolo #bawler http://t.co/Z3fP5IOy"
274196081573781504,_heyitsjesss,"@uhh_raw_duhh25 #yolo"
274196059817906176,manclark,"RT @_JakeMatthews: Unsure whether to go for a standard trim or a ruthless do tomorrow #yolo or #nobro 😕"
274196032731086850,Directioner99It,"RT @Jussxc: #yoo #london #telephone #call #1D #big #ben #happy #love #instagram #instalovee #yolo #following #followme # http://t.co/4Er6h5dV"
274195981514452992,mirandah6768,"I bet I look like a freak snapchatting in class #OhWell #YOLO ?"
274195971674603520,KirstenRiane_XO,"I may or may not be eating a salad with a butter knife right now #YOLO"
274195957153927168,CallMeLainey,"I think I'm doing okay in this course, so I guess Im not going to the tutorial #yolo"
274195952783470592,BlackSheepUM,"Skipping class #yolo"
274195947662217216,ArmyOfBu,"RT @KingGame: #Yolo RT @ArmyOfBu: #ThatOneKidInClass that was always late by 5 minutes because he went to smoke a joint. #itwasntme."
274195943405015042,gina1298,"@chan_rodgers ULTIMATE slackers #YOLO"
274195938296348672,spannachubs,"@FogginM even if it is I'm not bothered #yolo #imaheartbreaker"
274195937876922368,katie_chiz,"boat party in sub zero weather down the solent. am i mad? #sickjoke #yolo"
274195936559919104,kamilynprete,"Fact: I can't be on time to anything, ever. #yolo? #It'saproblem"
274195927244369920,PeteHanabergh,"not wearing sweats to class for first time all year #yolo"
274195926170628096,cmarks1534,"@anthonycolilli #YOLO"
274195925184950272,nslewa,"Selling @carletonsss Science Winter Formal tickets in the atrium! :) #yolo #swag"
274195924782292992,NizZxDOPE,"RT @rjjohnson9: Sigh...... Fire engine for breakfast #Yolo"
274195923872137216,enriqueeGarzaa,"Im gonna do everything ive wanted to do in the next 22 days #YOLO"
274195907979915264,CaitlinMcD13,"free yakult #YOLO http://t.co/UhRk8NA3"
274195890976215041,AustinTevlin,"Hitting up zombies before class #Yolo"
274195890707771392,jellojameo,"#someneedsanattitudefix ;) #yolo"
274195880524001280,c4nd1c3xo,"I don't know what happening! #yolo"
274195878871457793,NadiaRajiMusic,"Asking the teacher to do my homework #YOLO"
274195866712174592,Lyndsay_DYT,"RT @Tweet_Funnys: Just punched Cindy Lou Who in the face. #YOLO"
274195836299247616,15_yuda,"Its so warm out that I could seriously wear booty shorts to class #yolo ?"
274195819618508801,jgoode92,"Love ma boys for cheering me up in #HospitalSwag #NurseTom #Banter #Yolo #BC #LADZ Cheers brothers love you loads!! @RyanLongdin @SadehTom"
274195800618307584,Haz_Zou,"There's no lock on the stall in the Missourian. #yolo"
274195782805098496,marielle_annb,"I'm all about that sassy realness today. #swag #life #lemons #real #YOLO"
274195769043607552,adriianarazo,"RT @YOLOmeme: Palabras que transforman los viernes: #YOLO."
274195767269416960,Alex5Walsh,"@MattL0tt @tomhart82 @ade_b90 @danpolls67 @lew_broad @luketyler123 @dan_garrett1 @realdalehurley boycott the meeting #YOLO"
274195675103760385,TheDirtyLew,"All of you kids that shout #YOLO every day are going to grow up to be some very successful people I'm sure.."
274195671668633602,AmeenAbukosh,"Its snowing like there's no tomorrow..  w mdre leh mskt aakl Mac-flurey ice cram .. #YOLO"
274195647027089410,ginganinja_23,"RT @BaneTheBOSS: Just lit a cat on fire and threw it at Catwoman. #YOLO"
274195642874732545,rossellis11,"Far too cold for training #yolo"
274195639611568128,Gcurrencyent,"#WARNING #KING #PRINCE #QUEEN #PRINCESS #FAKE #YOGA #YOLO #IDGAF #TAF #MAROBOYZ #STEPUP #BITCHES #BROKEASS #PASS http://t.co/bEWn57ZZ #BYE"
274195631160041473,Jussxc,"#yoo #london #telephone #call #1D #big #ben #happy #love #instagram #instalovee #yolo #following #followme # http://t.co/4Er6h5dV"
274195629486505985,StarringNoahLee,"Chillin' in da club wif ma bitches. #swag #yolo #yolostillcool #muthafuga #gangstarap"
274195628526014465,katiebrauer,"RT @Popdust: You Only Celebrate #YOLO's 1st birthday once. http://t.co/mjHdMXbz"
274195611832688640,Xzyliac,"Guys, not even kidding, if we all made t-shirts and hats that said ""#YOLO #SWAG #420"" we'd make a lot of money. Sad but true. Lets do it."
274195589237964800,_HisCinderella_,"The concept of #YOLO isn't to go smoke, drink & make an ass of yourself. Its to go out & do something with your life that MATTERS ♥"
274195581495296000,reebeckas,"Mitt nervsammanbrott är på botten får panik att jag måste hjälpa och ta bort snön på bilen. Men vet ni vad?? Jag satte mig i bilen 😌 #yolo"
274195572410425345,Kylesimmons16,"@FlowBe4Ho #yolo"
274195522540146689,beckiepalmerx,"2 weeks..... 4 deadlines.... 4 assignments.... and im watching stupid youtube clips #yolo #studentproblems"
274195511114878976,ABeachedWhale,"Sittin in History with my boy @xcswaq #henryford #modelT #yolo"
274195507235135488,illestkimalive_,"RT @Lady_Money26: ""@illestkimalive_: Do I have cakes??? #Yolo http://t.co/DjdinAyl"" you got a lil somethin somethin"
274195465451483136,Faithsg_,"RT @Popdust: You Only Celebrate #YOLO's 1st birthday once. http://t.co/mjHdMXbz"
274195457100627970,LukeJenkins97,"RT @saarphillips: lush jumper sar:-) #yolo #ew http://t.co/izIgf9bV"
274195448963674114,shanonbrook,"My mood is too high to be stuck here at school .... Time to go #yolo #brb #jkimnotcomingback"
274195445390123008,Lady_Money26,"""@illestkimalive_: Do I have cakes??? #Yolo http://t.co/DjdinAyl"" you got a lil somethin somethin"
274195445234933761,gholmes92,"RT @Roegge11: Never rode someone so hard in my entire life lol #YOLO"
274195431968370689,SmartPopScott,"RT @Popdust: You Only Celebrate #YOLO's 1st birthday once. http://t.co/mjHdMXbz"
274195429183348737,TimMaate,"#OLOY cause #YOLO's to mainstream"
274195424418611200,KronicDaWeedHog,"#winning #yolo were my first 2 tweetz :D"
274195394550980608,_FivePlus2,"I never post my personal life online but fuck it #YOLO :-)"
274195387781373952,DavidsonAllie,"RT @THEtyroneseth22: @DavidsonAllie @EmilyAllison15 self drawings! we're artists! #yolo #getjealous #bestfriends #yo http://t.co/9o54Sh2y"
274195341845336064,TimMaate,"CREAMPIE SESH TOMMOROW? @BurkeItsSimple @adam1997wilson @RizzaKickss #YOLO"
274195324480929792,Thomas_biggs8,"#YOLO #YOLO #YOLO I am hipster"
274195322631225344,pauperez9,"RT @acosta9407: #YOLO es padre"
274195306000834560,rjjohnson9,"Sigh...... Fire engine for breakfast #Yolo"
274195280902094849,Wandii_KushKid,"Clubb'n Hard 'n Phuckin Women Ain Much Tu Du #YOLO"
274195279761268736,Boizemannen,"Har starta å følge @mend3z85 nu. #FIRST #yolo"
274195278704283648,bethhsaunders,"@louisafarrier hahah you'll be fine soon <3 #yolo"
274195262350692352,MikeGilboy17,"@samuelgowan I know that is definitely going to happen! Fuck it though #YOLO"
274195258785546242,CainPorter,"RT @dravenhasnoswag: We don't have cable because #yolo @CRiles94 @CainPorter"
274195253727199232,65johnathan55,"@iBeJenilee cut #yolo"
274195244772380672,crystallxb,"@HelloBlitz cook! Because #yolo LOL"
274195240116699136,sukilimfonxin,"The moment when your about to cry and you start looking up at the ceiling, doing this yoga exercise of breathing in and breathing out.#YOLO"
